Date,Symbol,Open,High,Low,Close,Volume
30-09-2022,TCS,"2,990.85","3,019.70","2,950.10","3,004.55","28,17,353"
03-10-2022,TCS,"2,995.00","3,020.70","2,974.00","2,984.95","17,63,331"
04-10-2022,TCS,"3,029.95","3,098.00","3,023.00","3,091.15","21,45,875"
06-10-2022,TCS,"3,111.00","3,124.00","3,092.45","3,101.95","17,90,816"
07-10-2022,TCS,"3,097.40","3,105.00","3,058.10","3,064.90","19,39,879"
10-10-2022,TCS,"3,010.00","3,127.00","3,005.00","3,118.55","30,64,063"
11-10-2022,TCS,"3,100.00","3,145.00","3,053.35","3,069.55","47,30,645"
12-10-2022,TCS,"3,084.90","3,109.90","3,062.05","3,100.75","16,65,247"
13-10-2022,TCS,"3,100.75","3,110.00","3,052.35","3,103.30","20,54,781"
14-10-2022,TCS,"3,145.00","3,150.00","3,071.00","3,099.15","22,45,977"
17-10-2022,TCS,"3,072.65","3,128.40","3,071.45","3,111.75","15,17,005"
18-10-2022,TCS,"3,150.00","3,155.35","3,128.55","3,144.70","17,93,722"
19-10-2022,TCS,"3,159.00","3,159.00","3,112.00","3,121.85","11,94,289"
20-10-2022,TCS,"3,105.00","3,160.00","3,105.00","3,157.30","15,87,601"
21-10-2022,TCS,"3,157.80","3,160.40","3,127.00","3,137.40","10,21,913"
24-10-2022,TCS,"3,170.10","3,178.00","3,155.00","3,161.70","2,60,949"
25-10-2022,TCS,"3,180.50","3,184.25","3,151.15","3,162.10","20,69,643"
27-10-2022,TCS,"3,160.70","3,174.00","3,134.35","3,157.40","24,38,421"
28-10-2022,TCS,"3,150.00","3,178.50","3,145.00","3,163.25","13,55,739"
31-10-2022,TCS,"3,199.00","3,199.00","3,177.80","3,193.15","19,19,414"
01-11-2022,TCS,"3,214.50","3,262.60","3,203.45","3,259.70","29,91,060"
02-11-2022,TCS,"3,270.00","3,270.00","3,222.05","3,241.70","14,05,955"
03-11-2022,TCS,"3,228.05","3,228.05","3,195.00","3,206.75","14,22,652"
04-11-2022,TCS,"3,217.00","3,220.05","3,166.15","3,217.40","14,64,013"
07-11-2022,TCS,"3,229.00","3,242.80","3,195.10","3,233.70","14,74,498"
09-11-2022,TCS,"3,249.80","3,249.80","3,201.65","3,216.05","11,62,267"
10-11-2022,TCS,"3,170.00","3,225.00","3,170.00","3,205.65","15,73,092"
11-11-2022,TCS,"3,269.60","3,341.60","3,255.05","3,315.95","32,65,394"
14-11-2022,TCS,"3,324.00","3,349.00","3,309.00","3,335.50","13,42,074"
15-11-2022,TCS,"3,321.00","3,339.95","3,292.00","3,332.60","14,00,708"
16-11-2022,TCS,"3,338.90","3,367.90","3,321.45","3,355.35","17,48,235"
17-11-2022,TCS,"3,340.00","3,360.00","3,317.75","3,349.00","14,17,986"
18-11-2022,TCS,"3,350.00","3,362.75","3,321.00","3,343.45","11,64,540"
21-11-2022,TCS,"3,322.50","3,333.70","3,273.00","3,283.50","13,04,194"
22-11-2022,TCS,"3,280.00","3,318.95","3,255.25","3,314.95","11,49,739"
23-11-2022,TCS,"3,330.00","3,330.00","3,291.00","3,308.30","11,50,011"
24-11-2022,TCS,"3,316.25","3,392.95","3,308.30","3,380.15","12,96,591"
25-11-2022,TCS,"3,383.00","3,403.35","3,348.00","3,389.65","15,88,981"
28-11-2022,TCS,"3,366.00","3,417.00","3,365.55","3,395.25","21,95,437"
29-11-2022,TCS,"3,383.00","3,429.00","3,383.00","3,397.35","15,76,028"
30-11-2022,TCS,"3,383.00","3,414.90","3,375.00","3,390.80","34,10,702"
01-12-2022,TCS,"3,425.00","3,480.00","3,420.00","3,475.65","21,80,856"
02-12-2022,TCS,"3,458.10","3,468.90","3,413.00","3,439.15","24,11,749"
05-12-2022,TCS,"3,433.00","3,439.15","3,407.00","3,425.90","14,75,065"
06-12-2022,TCS,"3,400.05","3,407.95","3,368.00","3,385.35","11,66,999"
07-12-2022,TCS,"3,368.30","3,393.70","3,354.00","3,380.60","11,67,505"
08-12-2022,TCS,"3,360.00","3,380.60","3,339.45","3,350.55","12,85,619"
09-12-2022,TCS,"3,374.10","3,374.10","3,276.35","3,292.75","17,97,896"
12-12-2022,TCS,"3,255.50","3,296.00","3,236.10","3,286.45","15,27,610"
13-12-2022,TCS,"3,277.20","3,336.45","3,267.80","3,332.10","13,78,016"
14-12-2022,TCS,"3,348.80","3,377.00","3,340.90","3,365.35","12,13,311"
15-12-2022,TCS,"3,358.80","3,364.75","3,298.95","3,305.10","14,15,694"
16-12-2022,TCS,"3,275.00","3,292.00","3,225.20","3,240.25","27,03,680"
19-12-2022,TCS,"3,227.00","3,245.50","3,194.50","3,202.05","21,20,965"
20-12-2022,TCS,"3,198.90","3,249.00","3,163.65","3,243.95","15,29,971"
21-12-2022,TCS,"3,249.00","3,283.05","3,240.00","3,268.55","14,32,566"
22-12-2022,TCS,"3,294.00","3,294.00","3,245.10","3,259.70","13,84,101"
23-12-2022,TCS,"3,217.00","3,266.85","3,217.00","3,228.35","13,60,281"
26-12-2022,TCS,"3,228.35","3,272.00","3,225.05","3,252.90","8,70,157"
27-12-2022,TCS,"3,269.20","3,273.80","3,231.50","3,259.50","8,35,883"
28-12-2022,TCS,"3,249.80","3,266.10","3,226.00","3,257.10","9,10,795"
29-12-2022,TCS,"3,231.10","3,271.50","3,228.00","3,268.75","10,37,927"
30-12-2022,TCS,"3,286.05","3,299.00","3,246.20","3,256.70","11,63,131"
02-01-2023,TCS,"3,261.00","3,266.85","3,235.20","3,261.45","7,09,547"
03-01-2023,TCS,"3,252.00","3,320.00","3,245.30","3,311.35","12,45,178"
04-01-2023,TCS,"3,306.70","3,327.35","3,286.20","3,314.65","12,31,668"
05-01-2023,TCS,"3,330.20","3,337.30","3,281.95","3,311.10","18,26,057"
06-01-2023,TCS,"3,300.00","3,301.55","3,200.00","3,211.55","24,88,376"
09-01-2023,TCS,"3,229.00","3,327.00","3,221.15","3,319.95","28,85,060"
10-01-2023,TCS,"3,285.00","3,298.00","3,230.10","3,286.40","38,64,655"
11-01-2023,TCS,"3,290.10","3,349.50","3,271.15","3,328.70","27,20,512"
12-01-2023,TCS,"3,329.00","3,350.00","3,315.55","3,334.35","22,50,391"
13-01-2023,TCS,"3,342.90","3,379.00","3,305.00","3,374.55","17,42,837"
16-01-2023,TCS,"3,317.00","3,353.00","3,298.05","3,334.05","18,43,607"
17-01-2023,TCS,"3,330.00","3,381.80","3,321.00","3,378.40","16,88,475"
18-01-2023,TCS,"3,380.00","3,408.95","3,372.25","3,390.00","24,21,189"
19-01-2023,TCS,"3,380.00","3,387.00","3,361.00","3,373.10","15,85,044"
20-01-2023,TCS,"3,365.00","3,394.65","3,355.60","3,363.10","15,29,349"
23-01-2023,TCS,"3,388.00","3,419.00","3,355.60","3,414.90","10,67,916"
24-01-2023,TCS,"3,425.00","3,451.95","3,417.30","3,436.30","13,87,863"
25-01-2023,TCS,"3,425.30","3,435.00","3,405.00","3,429.75","8,74,110"
27-01-2023,TCS,"3,426.00","3,446.00","3,382.30","3,411.05","17,85,879"
30-01-2023,TCS,"3,420.00","3,458.45","3,385.55","3,433.65","19,53,798"
31-01-2023,TCS,"3,449.00","3,449.00","3,351.00","3,358.70","28,20,375"
01-02-2023,TCS,"3,363.00","3,419.00","3,355.00","3,408.35","22,05,161"
02-02-2023,TCS,"3,427.00","3,469.00","3,420.10","3,460.40","18,13,847"
03-02-2023,TCS,"3,504.00","3,504.00","3,452.90","3,482.30","18,04,469"
06-02-2023,TCS,"3,473.15","3,473.15","3,436.85","3,459.95","11,38,714"
07-02-2023,TCS,"3,468.90","3,493.00","3,461.40","3,472.55","14,55,647"
08-02-2023,TCS,"3,478.05","3,539.90","3,478.05","3,520.10","19,86,946"
09-02-2023,TCS,"3,515.00","3,547.60","3,505.30","3,540.85","16,55,427"
10-02-2023,TCS,"3,520.00","3,542.35","3,508.15","3,537.55","11,87,821"
13-02-2023,TCS,"3,549.00","3,549.00","3,473.40","3,482.40","10,87,939"
14-02-2023,TCS,"3,505.00","3,524.85","3,495.00","3,500.10","15,79,818"
15-02-2023,TCS,"3,487.00","3,526.00","3,460.15","3,520.65","14,29,449"
16-02-2023,TCS,"3,527.20","3,575.00","3,527.00","3,558.05","16,18,931"
17-02-2023,TCS,"3,526.15","3,538.90","3,490.00","3,501.15","10,61,369"
20-02-2023,TCS,"3,502.00","3,522.00","3,475.05","3,487.30","12,96,082"
21-02-2023,TCS,"3,494.00","3,508.90","3,444.75","3,451.00","11,39,541"
22-02-2023,TCS,"3,414.95","3,447.00","3,395.00","3,401.55","12,18,430"
23-02-2023,TCS,"3,421.00","3,452.40","3,408.00","3,413.80","14,41,570"
24-02-2023,TCS,"3,422.50","3,433.95","3,382.30","3,400.45","9,77,592"
27-02-2023,TCS,"3,390.00","3,390.00","3,316.00","3,331.85","11,28,022"
28-02-2023,TCS,"3,328.50","3,392.00","3,299.90","3,312.85","41,16,217"
01-03-2023,TCS,"3,323.00","3,389.00","3,315.00","3,385.70","16,69,307"
02-03-2023,TCS,"3,361.00","3,369.90","3,318.00","3,321.45","15,56,538"
03-03-2023,TCS,"3,354.00","3,358.00","3,331.10","3,342.15","10,43,190"
06-03-2023,TCS,"3,361.90","3,404.95","3,359.00","3,371.85","13,34,132"
08-03-2023,TCS,"3,364.00","3,396.00","3,330.85","3,390.40","18,44,590"
09-03-2023,TCS,"3,385.00","3,385.00","3,330.85","3,336.85","16,48,500"
10-03-2023,TCS,"3,312.90","3,337.25","3,290.00","3,331.00","10,24,404"
13-03-2023,TCS,"3,333.00","3,369.80","3,272.00","3,281.95","19,01,233"
14-03-2023,TCS,"3,280.00","3,304.40","3,209.40","3,214.95","26,70,334"
15-03-2023,TCS,"3,250.00","3,260.35","3,192.00","3,198.90","17,80,522"
16-03-2023,TCS,"3,208.00","3,219.80","3,172.00","3,185.00","19,01,060"
17-03-2023,TCS,"3,150.50","3,221.40","3,144.00","3,179.30","67,39,966"
20-03-2023,TCS,"3,169.65","3,169.65","3,095.05","3,143.30","22,89,468"
21-03-2023,TCS,"3,143.30","3,156.75","3,097.45","3,106.10","18,15,297"
22-03-2023,TCS,"3,130.05","3,143.50","3,106.10","3,130.80","11,23,939"
23-03-2023,TCS,"3,114.90","3,146.35","3,101.00","3,124.65","13,72,218"
24-03-2023,TCS,"3,148.90","3,170.00","3,106.00","3,120.50","13,29,577"
27-03-2023,TCS,"3,135.00","3,152.75","3,106.00","3,122.30","15,24,217"
28-03-2023,TCS,"3,127.00","3,149.55","3,110.15","3,115.90","13,03,530"
29-03-2023,TCS,"3,129.00","3,150.00","3,104.10","3,138.90","17,40,616"
31-03-2023,TCS,"3,189.95","3,213.00","3,152.00","3,205.90","23,82,581"
03-04-2023,TCS,"3,224.95","3,224.95","3,173.75","3,200.00","15,21,830"
05-04-2023,TCS,"3,185.50","3,264.35","3,185.50","3,239.80","26,55,065"
06-04-2023,TCS,"3,225.00","3,257.35","3,215.00","3,220.70","17,03,464"
10-04-2023,TCS,"3,220.00","3,272.00","3,215.00","3,263.40","22,03,187"
11-04-2023,TCS,"3,264.00","3,272.95","3,192.15","3,213.80","23,48,779"
12-04-2023,TCS,"3,227.95","3,260.95","3,199.00","3,241.65","24,17,727"
13-04-2023,TCS,"3,210.00","3,230.00","3,180.00","3,188.85","41,74,070"
17-04-2023,TCS,"3,134.10","3,163.40","3,070.25","3,139.50","55,05,048"
18-04-2023,TCS,"3,154.95","3,156.85","3,110.60","3,130.75","26,17,302"
19-04-2023,TCS,"3,130.75","3,140.00","3,071.50","3,089.60","32,98,034"
20-04-2023,TCS,"3,090.00","3,113.00","3,078.00","3,104.80","24,19,999"
21-04-2023,TCS,"3,110.00","3,164.45","3,100.80","3,160.85","19,29,184"
24-04-2023,TCS,"3,151.10","3,180.95","3,126.15","3,174.80","16,40,676"
25-04-2023,TCS,"3,183.00","3,191.20","3,147.50","3,176.00","20,24,090"
26-04-2023,TCS,"3,181.00","3,208.40","3,181.00","3,198.15","20,00,029"
27-04-2023,TCS,"3,185.00","3,199.20","3,170.65","3,187.95","24,34,446"
28-04-2023,TCS,"3,200.40","3,227.25","3,196.25","3,219.25","29,31,312"
02-05-2023,TCS,"3,235.00","3,235.00","3,210.00","3,219.40","23,21,159"
03-05-2023,TCS,"3,216.00","3,216.00","3,173.15","3,179.90","24,68,285"
04-05-2023,TCS,"3,180.15","3,224.45","3,178.00","3,220.70","19,53,253"
05-05-2023,TCS,"3,220.00","3,244.00","3,210.05","3,230.70","17,10,027"
08-05-2023,TCS,"3,245.00","3,254.85","3,231.30","3,250.60","9,28,235"
09-05-2023,TCS,"3,252.60","3,298.00","3,246.00","3,283.25","11,07,375"
10-05-2023,TCS,"3,290.00","3,306.50","3,266.05","3,286.80","15,59,987"
11-05-2023,TCS,"3,309.00","3,309.70","3,272.00","3,282.15","17,19,623"
12-05-2023,TCS,"3,279.15","3,290.00","3,260.00","3,274.30","10,27,479"
15-05-2023,TCS,"3,284.00","3,292.00","3,248.35","3,255.05","11,50,390"
16-05-2023,TCS,"3,256.20","3,285.00","3,250.45","3,258.15","9,86,306"
17-05-2023,TCS,"3,255.95","3,280.00","3,198.25","3,208.70","15,88,815"
18-05-2023,TCS,"3,225.95","3,228.95","3,195.00","3,199.85","13,69,364"
19-05-2023,TCS,"3,210.00","3,234.50","3,203.05","3,222.85","11,52,449"
22-05-2023,TCS,"3,230.00","3,308.45","3,217.05","3,298.70","13,33,243"
23-05-2023,TCS,"3,306.00","3,327.95","3,290.10","3,297.05","16,87,418"
24-05-2023,TCS,"3,276.00","3,317.20","3,276.00","3,303.35","10,16,555"
25-05-2023,TCS,"3,294.00","3,306.00","3,267.10","3,293.50","13,74,917"
26-05-2023,TCS,"3,293.50","3,338.65","3,291.00","3,328.90","17,91,115"
29-05-2023,TCS,"3,360.80","3,372.00","3,312.00","3,320.35","12,10,372"
30-05-2023,TCS,"3,315.00","3,326.95","3,301.35","3,316.20","13,44,224"
31-05-2023,TCS,"3,309.00","3,327.70","3,265.15","3,289.50","58,15,424"
01-06-2023,TCS,"3,314.00","3,340.00","3,297.50","3,324.00","11,77,314"
02-06-2023,TCS,"3,326.25","3,335.90","3,297.45","3,305.60","20,30,661"
05-06-2023,TCS,"3,315.00","3,327.00","3,285.05","3,288.90","18,61,468"
06-06-2023,TCS,"3,280.00","3,288.85","3,220.60","3,232.30","20,22,849"
07-06-2023,TCS,"3,253.00","3,278.85","3,241.00","3,274.90","15,67,196"
08-06-2023,TCS,"3,261.00","3,270.00","3,233.00","3,236.45","17,59,366"
09-06-2023,TCS,"3,245.00","3,250.00","3,205.35","3,209.30","17,75,689"
12-06-2023,TCS,"3,215.00","3,254.40","3,211.00","3,246.90","23,24,605"
13-06-2023,TCS,"3,260.00","3,265.00","3,239.00","3,243.70","13,71,928"
14-06-2023,TCS,"3,243.70","3,255.85","3,225.85","3,251.05","16,58,544"
15-06-2023,TCS,"3,245.30","3,247.45","3,210.00","3,216.30","22,73,810"
16-06-2023,TCS,"3,197.00","3,199.40","3,156.00","3,174.90","41,56,189"
19-06-2023,TCS,"3,190.00","3,214.90","3,175.00","3,210.40","14,68,186"
20-06-2023,TCS,"3,214.00","3,232.50","3,201.05","3,227.70","15,28,452"
21-06-2023,TCS,"3,250.00","3,261.40","3,223.95","3,258.20","16,45,987"
22-06-2023,TCS,"3,260.00","3,267.65","3,230.10","3,238.50","15,29,603"
23-06-2023,TCS,"3,237.30","3,249.40","3,209.15","3,216.35","11,19,505"
26-06-2023,TCS,"3,205.00","3,213.90","3,173.00","3,189.65","19,78,803"
27-06-2023,TCS,"3,202.00","3,209.65","3,182.30","3,197.35","8,63,542"
28-06-2023,TCS,"3,208.00","3,230.95","3,193.40","3,215.45","15,75,872"
30-06-2023,TCS,"3,220.00","3,310.00","3,214.10","3,302.25","26,72,406"
03-07-2023,TCS,"3,314.30","3,318.80","3,268.75","3,272.30","16,87,264"
04-07-2023,TCS,"3,290.00","3,315.00","3,277.30","3,308.85","16,56,681"
05-07-2023,TCS,"3,320.00","3,329.00","3,305.00","3,319.95","14,53,008"
06-07-2023,TCS,"3,306.55","3,328.45","3,302.00","3,322.90","18,48,238"
07-07-2023,TCS,"3,302.00","3,356.90","3,302.00","3,329.25","17,89,326"
10-07-2023,TCS,"3,324.75","3,324.75","3,265.20","3,271.95","14,07,431"
11-07-2023,TCS,"3,295.00","3,295.00","3,260.80","3,272.40","11,10,172"
12-07-2023,TCS,"3,280.95","3,289.15","3,250.10","3,259.90","15,15,240"
13-07-2023,TCS,"3,284.00","3,367.45","3,272.75","3,340.55","45,85,146"
14-07-2023,TCS,"3,365.00","3,524.85","3,352.00","3,514.65","63,06,101"
17-07-2023,TCS,"3,510.00","3,549.90","3,477.05","3,491.70","27,43,228"
18-07-2023,TCS,"3,476.00","3,524.00","3,465.00","3,496.85","26,00,090"
19-07-2023,TCS,"3,500.00","3,516.85","3,445.65","3,470.05","24,05,370"
20-07-2023,TCS,"3,453.10","3,478.90","3,436.05","3,463.30","17,15,404"
21-07-2023,TCS,"3,404.05","3,434.90","3,359.05","3,368.30","37,70,223"
24-07-2023,TCS,"3,381.00","3,413.45","3,372.10","3,394.75","16,80,132"
25-07-2023,TCS,"3,397.50","3,406.80","3,380.20","3,399.15","12,72,980"
26-07-2023,TCS,"3,400.35","3,420.85","3,385.00","3,388.30","10,66,803"
27-07-2023,TCS,"3,394.95","3,411.65","3,385.05","3,396.90","17,01,769"
28-07-2023,TCS,"3,385.00","3,393.70","3,331.00","3,355.40","25,99,831"
31-07-2023,TCS,"3,364.40","3,426.65","3,360.90","3,421.45","27,43,678"
01-08-2023,TCS,"3,415.00","3,460.00","3,415.00","3,452.05","19,56,167"
02-08-2023,TCS,"3,434.95","3,446.40","3,413.60","3,440.65","19,14,899"
03-08-2023,TCS,"3,420.00","3,433.25","3,368.00","3,399.95","20,26,351"
04-08-2023,TCS,"3,401.25","3,471.00","3,401.25","3,443.55","22,48,493"
07-08-2023,TCS,"3,453.95","3,488.00","3,441.25","3,484.05","18,53,889"
08-08-2023,TCS,"3,484.05","3,489.95","3,456.60","3,470.60","16,34,225"
09-08-2023,TCS,"3,464.90","3,467.00","3,425.05","3,462.50","17,94,589"
10-08-2023,TCS,"3,450.00","3,464.90","3,430.05","3,442.10","10,96,701"
11-08-2023,TCS,"3,438.10","3,466.65","3,414.00","3,448.80","16,79,974"
14-08-2023,TCS,"3,440.70","3,455.00","3,411.00","3,449.85","11,90,425"
16-08-2023,TCS,"3,450.00","3,466.00","3,435.20","3,458.40","13,28,445"
17-08-2023,TCS,"3,455.00","3,460.80","3,413.20","3,435.75","18,43,241"
18-08-2023,TCS,"3,410.00","3,410.00","3,356.50","3,367.10","25,26,749"
21-08-2023,TCS,"3,375.00","3,409.75","3,372.00","3,401.65","13,75,579"
22-08-2023,TCS,"3,400.00","3,411.00","3,365.05","3,382.15","12,22,012"
23-08-2023,TCS,"3,388.00","3,402.00","3,376.00","3,398.25","13,30,046"
24-08-2023,TCS,"3,408.00","3,413.05","3,378.10","3,387.75","11,52,881"
25-08-2023,TCS,"3,375.00","3,385.80","3,350.25","3,381.30","11,58,046"
28-08-2023,TCS,"3,394.00","3,394.00","3,360.10","3,375.55","10,37,485"
29-08-2023,TCS,"3,381.05","3,389.55","3,365.00","3,376.15","9,44,517"
30-08-2023,TCS,"3,398.00","3,408.10","3,383.05","3,390.95","11,88,200"
31-08-2023,TCS,"3,401.00","3,417.40","3,343.65","3,356.80","34,17,652"
01-09-2023,TCS,"3,366.00","3,389.00","3,356.80","3,379.20","12,77,950"
04-09-2023,TCS,"3,378.00","3,432.85","3,370.05","3,418.50","18,28,332"
05-09-2023,TCS,"3,420.00","3,447.00","3,405.15","3,429.35","15,01,842"
06-09-2023,TCS,"3,434.00","3,443.90","3,398.10","3,429.90","13,14,818"
07-09-2023,TCS,"3,430.80","3,460.00","3,422.30","3,455.25","18,85,092"
08-09-2023,TCS,"3,455.25","3,465.00","3,435.05","3,441.90","15,18,917"
11-09-2023,TCS,"3,462.00","3,485.70","3,445.00","3,480.65","17,83,604"
12-09-2023,TCS,"3,492.00","3,589.90","3,483.00","3,580.80","44,76,016"
13-09-2023,TCS,"3,571.10","3,588.85","3,545.00","3,567.85","17,54,929"
14-09-2023,TCS,"3,570.05","3,597.70","3,545.60","3,560.05","26,04,721"
15-09-2023,TCS,"3,567.85","3,607.35","3,562.45","3,598.30","29,52,897"
18-09-2023,TCS,"3,580.05","3,619.30","3,575.25","3,606.15","13,95,753"
20-09-2023,TCS,"3,580.00","3,625.00","3,580.00","3,606.05","16,49,396"
21-09-2023,TCS,"3,588.55","3,605.00","3,528.00","3,585.30","20,04,073"
22-09-2023,TCS,"3,584.00","3,633.75","3,565.05","3,603.65","19,89,083"
25-09-2023,TCS,"3,602.50","3,620.00","3,558.65","3,577.15","12,38,778"
26-09-2023,TCS,"3,567.60","3,594.95","3,536.00","3,585.70","17,26,062"
27-09-2023,TCS,"3,590.00","3,614.00","3,555.70","3,589.30","15,41,134"
28-09-2023,TCS,"3,600.00","3,602.80","3,527.35","3,536.75","17,55,753"
29-09-2023,TCS,"3,537.20","3,568.45","3,505.55","3,528.60","22,43,791"
03-10-2023,TCS,"3,534.20","3,534.20","3,480.10","3,513.85","19,48,148"
04-10-2023,TCS,"3,486.30","3,548.00","3,477.30","3,537.75","17,88,138"
05-10-2023,TCS,"3,554.00","3,624.00","3,551.20","3,589.35","29,90,768"
06-10-2023,TCS,"3,591.00","3,634.95","3,575.05","3,621.40","20,75,691"
09-10-2023,TCS,"3,645.05","3,679.00","3,631.00","3,638.35","42,33,074"
10-10-2023,TCS,"3,640.05","3,648.00","3,601.35","3,628.90","18,48,148"
11-10-2023,TCS,"3,650.00","3,650.00","3,605.00","3,609.90","24,26,417"
12-10-2023,TCS,"3,575.00","3,588.65","3,538.10","3,542.55","42,41,281"
13-10-2023,TCS,"3,530.00","3,577.00","3,525.00","3,570.85","28,90,357"
16-10-2023,TCS,"3,566.00","3,574.65","3,519.10","3,524.05","16,71,104"
17-10-2023,TCS,"3,530.00","3,534.15","3,503.35","3,507.05","16,72,065"
18-10-2023,TCS,"3,511.00","3,522.70","3,484.00","3,487.25","14,08,245"
19-10-2023,TCS,"3,469.50","3,476.85","3,451.90","3,455.65","15,14,545"
20-10-2023,TCS,"3,450.40","3,499.50","3,444.05","3,494.55","14,81,211"
23-10-2023,TCS,"3,473.00","3,478.95","3,401.30","3,410.15","11,06,272"
25-10-2023,TCS,"3,390.50","3,425.00","3,377.20","3,390.10","15,18,537"
26-10-2023,TCS,"3,368.05","3,373.70","3,330.00","3,336.75","19,84,471"
27-10-2023,TCS,"3,350.00","3,362.00","3,337.00","3,350.95","11,08,851"
30-10-2023,TCS,"3,350.00","3,382.85","3,333.75","3,378.55","9,10,972"
31-10-2023,TCS,"3,399.00","3,399.00","3,350.05","3,368.75","9,99,811"
01-11-2023,TCS,"3,355.00","3,371.60","3,311.00","3,330.65","15,63,475"
02-11-2023,TCS,"3,343.20","3,375.95","3,343.20","3,360.10","12,45,384"
03-11-2023,TCS,"3,382.00","3,387.90","3,344.30","3,350.90","14,02,598"
06-11-2023,TCS,"3,375.00","3,392.30","3,359.00","3,380.25","10,99,852"
07-11-2023,TCS,"3,378.00","3,404.15","3,366.00","3,370.45","11,91,144"
08-11-2023,TCS,"3,371.45","3,401.95","3,369.55","3,381.55","9,92,899"
09-11-2023,TCS,"3,390.10","3,391.50","3,342.05","3,347.45","21,12,352"
10-11-2023,TCS,"3,338.00","3,347.45","3,322.35","3,333.45","13,38,557"
12-11-2023,TCS,"3,350.00","3,359.00","3,345.00","3,357.30","1,73,346"
13-11-2023,TCS,"3,356.00","3,356.00","3,327.00","3,331.55","10,30,990"
15-11-2023,TCS,"3,383.10","3,413.00","3,356.05","3,404.30","20,59,802"
16-11-2023,TCS,"3,430.05","3,529.35","3,414.20","3,497.85","39,51,984"
17-11-2023,TCS,"3,497.85","3,524.50","3,492.55","3,502.45","20,21,292"
20-11-2023,TCS,"3,491.25","3,533.90","3,491.25","3,519.60","14,75,621"
21-11-2023,TCS,"3,519.60","3,539.05","3,501.00","3,510.20","18,07,236"
22-11-2023,TCS,"3,500.00","3,532.65","3,481.10","3,530.15","17,98,051"
23-11-2023,TCS,"3,530.00","3,544.00","3,500.00","3,508.25","27,29,804"
24-11-2023,TCS,"3,494.25","3,504.55","3,453.00","3,457.10","19,89,733"
28-11-2023,TCS,"3,457.10","3,481.25","3,433.00","3,470.15","16,89,195"
29-11-2023,TCS,"3,481.00","3,518.00","3,475.80","3,513.75","14,41,634"
30-11-2023,TCS,"3,499.45","3,516.65","3,481.00","3,487.60","32,66,235"
01-12-2023,TCS,"3,500.00","3,516.95","3,490.05","3,511.65","11,72,141"
04-12-2023,TCS,"3,544.65","3,547.80","3,498.00","3,512.45","16,25,213"
05-12-2023,TCS,"3,538.00","3,538.00","3,502.80","3,531.60","13,77,656"
06-12-2023,TCS,"3,532.60","3,612.85","3,525.15","3,604.10","18,96,572"
07-12-2023,TCS,"3,605.00","3,630.55","3,591.70","3,614.90","19,67,653"
08-12-2023,TCS,"3,633.00","3,645.00","3,602.05","3,626.70","16,41,155"
11-12-2023,TCS,"3,622.90","3,653.00","3,615.00","3,642.90","11,02,503"
12-12-2023,TCS,"3,638.95","3,698.40","3,631.00","3,672.10","22,36,866"
13-12-2023,TCS,"3,643.55","3,650.00","3,563.00","3,593.55","38,50,968"
14-12-2023,TCS,"3,630.00","3,678.00","3,627.60","3,667.25","32,90,396"
15-12-2023,TCS,"3,666.70","3,895.95","3,666.70","3,861.00","85,31,230"
18-12-2023,TCS,"3,858.10","3,929.00","3,830.15","3,859.20","25,21,612"
19-12-2023,TCS,"3,845.00","3,855.10","3,790.00","3,816.20","20,04,435"
20-12-2023,TCS,"3,827.25","3,898.80","3,766.55","3,780.05","25,86,083"
21-12-2023,TCS,"3,756.25","3,806.70","3,743.35","3,787.50","15,17,562"
22-12-2023,TCS,"3,800.00","3,845.95","3,762.00","3,824.00","24,13,058"
26-12-2023,TCS,"3,819.85","3,834.00","3,790.15","3,795.55","12,85,231"
27-12-2023,TCS,"3,799.00","3,818.20","3,768.00","3,811.20","12,93,976"
28-12-2023,TCS,"3,824.00","3,838.00","3,792.10","3,799.90","16,82,889"
29-12-2023,TCS,"3,792.00","3,822.60","3,765.40","3,793.40","15,74,996"
01-01-2024,TCS,"3,790.00","3,832.00","3,773.00","3,811.10","8,25,907"
02-01-2024,TCS,"3,811.10","3,811.10","3,767.25","3,783.20","13,44,068"
03-01-2024,TCS,"3,767.00","3,771.85","3,687.05","3,691.75","18,03,075"
04-01-2024,TCS,"3,701.75","3,719.00","3,651.00","3,666.80","35,98,144"
05-01-2024,TCS,"3,675.00","3,747.75","3,674.85","3,737.90","19,63,127"
08-01-2024,TCS,"3,737.90","3,739.75","3,672.40","3,678.30","10,67,805"
09-01-2024,TCS,"3,709.95","3,752.35","3,682.75","3,689.90","13,70,944"
10-01-2024,TCS,"3,690.00","3,729.25","3,688.00","3,713.05","12,92,227"
11-01-2024,TCS,"3,724.00","3,773.00","3,707.00","3,735.55","17,77,909"
12-01-2024,TCS,"3,848.00","3,905.25","3,821.60","3,882.80","68,13,450"
15-01-2024,TCS,"3,960.00","3,965.00","3,885.00","3,903.80","28,01,505"
16-01-2024,TCS,"3,899.00","3,899.00","3,855.55","3,861.30","14,32,672"
17-01-2024,TCS,"3,819.00","3,909.95","3,812.55","3,884.60","34,58,696"
18-01-2024,TCS,"3,898.00","3,908.80","3,862.00","3,902.60","22,39,110"
19-01-2024,TCS,"3,945.00","3,963.55","3,915.05","3,943.05","29,41,975"
20-01-2024,TCS,"3,948.00","3,955.65","3,855.55","3,860.65","5,16,477"
